pm25,pm10,co,no2,so2,o3,aqi_index,timestamp,station_name,station_lat,station_lon,city,country,source,nearest_factory_distance_km
30.2,82.1,0.717,22.5,14.4,26.3,56.15,2025-11-19 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
19.3,45.4,0.717,22.5,14.4,26.3,32.35,2025-11-20 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
8.6,41.2,0.717,22.5,14.4,26.3,24.900000000000002,2025-11-21 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
8.01,36.8,0.717,22.5,14.4,26.3,22.404999999999998,2025-11-22 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
20.1,65.8,0.717,22.5,14.4,26.3,42.95,2025-11-23 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
32.1,87.2,0.717,22.5,14.4,26.3,59.650000000000006,2025-11-24 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
31.6,98.0,0.717,22.5,14.4,26.3,64.8,2025-11-25 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
31.1,96.4,0.717,22.5,14.4,26.3,63.75,2025-11-26 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
33.8,104.0,0.717,22.5,14.4,26.3,68.9,2025-11-27 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
15.7,72.3,0.717,22.5,14.4,26.3,44.0,2025-11-28 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
5.6,35.5,0.717,22.5,14.4,26.3,20.55,2025-11-29 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
5.31,29.6,0.717,22.5,14.4,26.3,17.455000000000002,2025-11-30 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
14.4,45.6,0.717,22.5,14.4,26.3,30.0,2025-12-01 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
11.9,34.5,0.717,22.5,14.4,26.3,23.2,2025-12-02 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
11.6,52.9,0.717,22.5,14.4,26.3,32.25,2025-12-03 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
29.0,107.0,0.717,22.5,14.4,26.3,68.0,2025-12-04 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
23.6,118.0,0.717,22.5,14.4,26.3,70.8,2025-12-05 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
16.0,98.7,0.717,22.5,14.4,26.3,57.35,2025-12-06 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
17.8,191.0,0.717,22.5,14.4,26.3,104.4,2025-12-07 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
23.1,186.0,0.717,22.5,14.4,26.3,104.55,2025-12-08 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
56.0,123.0,0.717,22.5,14.4,26.3,89.5,2025-12-09 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
60.7,146.0,0.717,22.5,14.4,26.3,103.35,2025-12-10 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
26.8,106.0,0.717,22.5,14.4,26.3,66.4,2025-12-11 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
48.3,146.0,0.717,22.5,14.4,26.3,97.15,2025-12-12 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
39.6,91.3,0.717,22.5,14.4,26.3,65.45,2025-12-13 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
15.9,74.0,0.717,22.5,14.4,26.3,44.95,2025-12-15 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
13.4,70.8,0.717,22.5,14.4,26.3,42.1,2025-12-16 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
37.6,127.0,0.717,22.5,14.4,26.3,82.3,2025-12-17 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
39.2,146.0,0.717,22.5,14.4,26.3,92.6,2025-12-18 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
95.0,161.0,0.717,22.5,14.4,26.3,128.0,2025-12-19 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
144.0,147.0,0.717,22.5,14.4,26.3,145.5,2025-12-20 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
32.4,110.0,0.717,22.5,14.4,26.3,71.2,2025-12-21 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
51.6,136.0,0.717,22.5,14.4,26.3,93.8,2025-12-22 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
55.8,160.0,0.717,22.5,14.4,26.3,107.9,2025-12-23 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
50.1,133.0,0.717,22.5,14.4,26.3,91.55,2025-12-24 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
43.0,111.0,0.717,22.5,14.4,26.3,77.0,2025-12-25 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
51.6,127.0,0.717,22.5,14.4,26.3,89.3,2025-12-26 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
57.2,151.0,0.717,22.5,14.4,26.3,104.1,2025-12-27 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
68.8,173.0,0.717,22.5,14.4,26.3,120.9,2025-12-28 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
76.2,305.0,0.717,22.5,14.4,26.3,190.6,2025-12-29 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
78.9,169.0,0.717,22.5,14.4,26.3,123.95,2025-12-30 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
78.2,600.0,0.717,22.5,14.4,26.3,4714.1,2025-12-31 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
57.0,106.0,0.717,22.5,14.4,26.3,81.5,2026-01-01 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
38.8,99.4,0.717,22.5,14.4,26.3,69.1,2026-01-02 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
59.9,96.0,0.717,22.5,14.4,26.3,77.95,2026-01-03 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
51.5,98.6,0.717,22.5,14.4,26.3,75.05,2026-01-04 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
48.0,106.0,0.717,22.5,14.4,26.3,77.0,2026-01-05 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
51.3,78.9,0.717,22.5,14.4,26.3,65.1,2026-01-06 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
53.8,57.5,0.717,22.5,14.4,26.3,55.65,2026-01-07 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
50.4,69.0,0.717,22.5,14.4,26.3,59.7,2026-01-08 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
54.9,67.2,0.717,22.5,14.4,26.3,61.05,2026-01-09 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
82.3,84.2,0.717,22.5,14.4,26.3,83.25,2026-01-21 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
72.6,102.0,0.717,22.5,14.4,26.3,87.3,2026-01-22 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
55.2,67.2,0.717,22.5,14.4,26.3,61.2,2026-01-23 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
57.3,52.6,0.717,22.5,14.4,26.3,54.95,2026-01-24 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
35.5,36.5,0.717,22.5,14.4,26.3,36.0,2026-01-25 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
71.5,80.7,0.717,22.5,14.4,26.3,76.1,2026-01-26 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
112.0,108.0,0.717,22.5,14.4,26.3,110.0,2026-01-27 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
113.0,119.0,0.717,22.5,14.4,26.3,116.0,2026-01-28 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
114.0,111.0,0.717,22.5,14.4,26.3,112.5,2026-01-29 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
60.1,74.7,0.717,22.5,14.4,26.3,67.4,2026-01-30 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
87.3,96.9,0.717,22.5,14.4,26.3,92.1,2026-01-31 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
120.0,114.0,0.717,22.5,14.4,26.3,117.0,2026-02-01 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
115.0,100.0,0.717,22.5,14.4,26.3,107.5,2026-02-02 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
90.2,77.0,0.717,22.5,14.4,26.3,83.6,2026-02-03 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
72.6,80.3,0.717,22.5,14.4,26.3,76.44999999999999,2026-02-04 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
75.0,80.6,0.717,22.5,14.4,26.3,77.8,2026-02-05 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
84.4,97.5,0.717,22.5,14.4,26.3,90.95,2026-02-06 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
93.5,98.7,0.717,22.5,14.4,26.3,96.1,2026-02-07 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
86.3,92.2,0.717,22.5,14.4,26.3,89.25,2026-02-08 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
105.0,110.0,0.717,22.5,14.4,26.3,107.5,2026-02-09 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
79.4,90.6,0.717,22.5,14.4,26.3,85.0,2026-02-10 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
107.0,90.3,0.717,22.5,14.4,26.3,98.65,2026-02-11 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
110.0,75.1,0.717,22.5,14.4,26.3,92.55,2026-02-12 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
134.0,88.7,0.717,22.5,14.4,26.3,111.35,2026-02-13 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
205.0,126.0,0.717,22.5,14.4,26.3,165.5,2026-02-14 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
207.0,100.0,0.717,22.5,14.4,26.3,153.5,2026-02-15 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
103.0,91.8,0.717,22.5,14.4,26.3,97.4,2026-02-16 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
114.0,109.0,0.717,22.5,14.4,26.3,111.5,2026-02-17 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
128.0,71.9,0.717,22.5,14.4,26.3,99.95,2026-02-18 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
122.0,94.3,0.717,22.5,14.4,26.3,108.15,2026-02-19 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
60.4,71.6,0.717,22.5,14.4,26.3,66.0,2026-02-20 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
46.8,66.3,0.717,22.5,14.4,26.3,56.55,2026-02-21 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
29.5,42.4,0.717,22.5,14.4,26.3,35.95,2026-02-22 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
64.6,47.6,0.717,22.5,14.4,26.3,56.099999999999994,2026-02-23 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
41.9,53.3,0.717,22.5,14.4,26.3,47.599999999999994,2026-02-24 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
500.0,78.5,0.717,22.5,14.4,26.3,355.25,2026-02-25 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
64.5,87.3,0.717,22.5,14.4,26.3,75.9,2026-02-26 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
100.0,106.0,0.717,22.5,14.4,26.3,103.0,2026-02-27 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
66.4,97.6,0.717,22.5,14.4,26.3,82.0,2026-02-28 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
43.1,84.6,0.717,22.5,14.4,26.3,63.849999999999994,2026-03-01 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
79.1,90.7,0.717,22.5,14.4,26.3,84.9,2026-03-02 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
68.1,78.4,0.717,22.5,14.4,26.3,73.25,2026-03-03 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
70.5,89.2,0.717,22.5,14.4,26.3,79.85,2026-03-04 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
71.8,85.4,0.717,22.5,14.4,26.3,78.6,2026-03-05 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
58.1,72.6,0.717,22.5,14.4,26.3,65.35,2026-03-06 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
48.8,62.8,0.717,22.5,14.4,26.3,55.8,2026-03-07 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
46.7,67.3,0.717,22.5,14.4,26.3,57.0,2026-03-08 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
54.2,159.0,0.717,22.5,14.4,26.3,106.6,2026-03-09 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
64.1,85.3,0.717,22.5,14.4,26.3,74.69999999999999,2026-03-10 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
62.8,88.2,0.717,22.5,14.4,26.3,75.5,2026-03-11 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
30.5,61.6,0.717,22.5,14.4,26.3,46.05,2026-03-12 18:30:00+00:00,"Manali, Chennai - CPCB",13.164544,80.26285,Chennai,India,openaq,2.0097068096276542
38.2,5.15,0.71,12.5,15.6,32.7,21.675,2025-03-13 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
32.1,62.5,0.599,10.9,15.4,14.0,47.3,2025-03-14 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
35.6,158.0,0.586,7.18,15.1,2.06,96.8,2025-03-15 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
18.8,19.3,0.969,7.32,16.3,33.0,19.05,2025-03-16 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
30.9,28.3,0.669,12.7,15.6,35.5,29.6,2025-03-17 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
30.2,50.4,0.617,17.0,15.5,19.5,40.3,2025-03-18 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
16.1,53.4,0.498,18.6,15.5,14.2,34.75,2025-03-19 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
29.8,61.3,0.994,14.3,15.7,9.14,45.55,2025-03-20 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
30.1,40.5,0.647,17.2,16.0,21.8,35.3,2025-03-21 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
33.3,42.1,0.59,11.2,15.9,31.2,37.7,2025-03-22 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
40.3,57.0,0.634,16.7,15.6,36.2,48.65,2025-03-23 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
42.0,55.9,0.56,14.2,15.6,38.2,48.95,2025-03-24 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
69.5,87.0,0.554,12.0,15.5,50.4,78.25,2025-03-25 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
58.0,68.2,0.496,9.77,15.6,44.2,63.1,2025-03-26 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
53.3,60.6,0.492,11.6,15.5,35.2,56.95,2025-03-27 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
44.2,63.1,0.528,13.4,15.6,19.6,53.650000000000006,2025-03-28 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
45.0,66.2,0.588,14.2,15.3,28.8,55.6,2025-03-29 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
41.5,62.7,0.55,13.6,15.4,21.8,52.1,2025-03-30 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
47.7,66.4,0.558,13.2,15.1,18.0,57.050000000000004,2025-03-31 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
38.6,65.8,0.525,12.7,15.2,36.2,52.2,2025-04-01 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
33.2,48.0,0.556,15.3,15.4,13.4,40.6,2025-04-02 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
17.4,31.1,0.568,13.0,15.4,19.1,24.25,2025-04-03 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
20.5,26.5,0.552,9.86,15.4,22.4,23.5,2025-04-04 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
23.2,33.5,0.52,8.22,15.6,40.0,28.35,2025-04-05 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
28.5,41.0,0.645,13.5,15.5,19.1,34.75,2025-04-06 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
45.2,52.4,0.693,11.7,15.6,20.2,48.8,2025-04-07 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
17.6,49.4,0.578,13.0,15.9,25.2,33.5,2025-04-08 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
35.9,47.3,0.64,6.79,15.8,41.2,41.599999999999994,2025-04-10 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
28.4,45.7,0.561,8.35,15.8,40.8,37.05,2025-04-11 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
23.9,33.5,0.533,7.97,15.8,28.4,28.7,2025-04-12 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
40.8,53.2,0.553,9.16,15.8,42.0,47.0,2025-04-13 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
21.0,42.4,0.605,10.5,15.6,68.1,31.7,2025-04-14 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
23.1,55.0,0.601,7.54,16.0,63.4,39.05,2025-04-15 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
41.9,50.4,0.627,8.32,16.0,16.8,46.15,2025-04-16 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
45.2,54.5,0.557,8.49,15.8,8.84,49.85,2025-04-17 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
32.2,53.6,0.568,8.63,15.7,6.36,42.900000000000006,2025-04-18 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
29.7,43.0,0.519,8.14,15.6,8.74,36.35,2025-04-19 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
29.2,48.6,0.591,8.87,15.8,28.7,38.9,2025-04-20 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
28.9,55.5,0.612,10.3,16.0,33.5,42.2,2025-04-21 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
34.7,61.0,0.566,7.92,15.7,33.1,47.85,2025-04-22 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
29.1,50.8,0.556,7.81,15.8,20.5,39.95,2025-04-23 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
42.1,71.1,0.509,8.29,15.4,15.5,56.599999999999994,2025-04-24 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
25.1,65.2,0.517,9.45,16.2,43.2,45.150000000000006,2025-04-25 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
17.3,39.2,0.42,8.52,16.0,45.6,28.25,2025-04-26 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
24.0,43.6,0.467,10.8,16.1,33.0,33.8,2025-04-27 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
24.6,53.5,0.554,11.0,16.1,40.6,39.05,2025-04-28 18:30:00+00:00,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,Coimbatore,India,openaq,0.1535586962373095
