factory_id,factory_name,industry_type,latitude,longitude,city,state,country,source,osm_id,last_updated
osm_923955961,Pune Industrial Site 923955961,industrial,18.7059363,73.6473187,Pune,Maharashtra,India,overpass,923955961,2026-03-14T21:24:55.407504+00:00
osm_923955962,Pune Industrial Site 923955962,industrial,18.710879,73.6481528,Pune,Maharashtra,India,overpass,923955962,2026-03-14T21:24:55.407504+00:00
osm_923955963,Pune Industrial Site 923955963,industrial,18.7115948,73.6391682,Pune,Maharashtra,India,overpass,923955963,2026-03-14T21:24:55.407504+00:00
osm_923955964,Pune Industrial Site 923955964,industrial,18.711652,73.6413139,Pune,Maharashtra,India,overpass,923955964,2026-03-14T21:24:55.407504+00:00
osm_923955965,Pune Industrial Site 923955965,industrial,18.7092784,73.6396086,Pune,Maharashtra,India,overpass,923955965,2026-03-14T21:24:55.407504+00:00
osm_923955967,Pune Industrial Site 923955967,industrial,18.438403,74.3132347,Pune,Maharashtra,India,overpass,923955967,2026-03-14T21:24:55.407504+00:00
osm_923955968,Pune Industrial Site 923955968,works,18.4494275,74.3120508,Pune,Maharashtra,India,overpass,923955968,2026-03-14T21:24:55.407504+00:00
osm_923955969,Pune Industrial Site 923955969,industrial,18.4727455,74.3089767,Pune,Maharashtra,India,overpass,923955969,2026-03-14T21:24:55.407504+00:00
osm_923955970,Pune Industrial Site 923955970,industrial,18.4766199,74.3032864,Pune,Maharashtra,India,overpass,923955970,2026-03-14T21:24:55.407504+00:00
osm_923955971,Pune Industrial Site 923955971,industrial,18.4703973,74.2892671,Pune,Maharashtra,India,overpass,923955971,2026-03-14T21:24:55.407504+00:00
osm_923955972,Pune Industrial Site 923955972,industrial,18.4706049,74.2880406,Pune,Maharashtra,India,overpass,923955972,2026-03-14T21:24:55.407504+00:00
osm_923955973,Pune Industrial Site 923955973,industrial,18.5495127,74.3317875,Pune,Maharashtra,India,overpass,923955973,2026-03-14T21:24:55.407504+00:00
osm_923955976,Pune Industrial Site 923955976,industrial,18.5075757,73.9472137,Pune,Maharashtra,India,overpass,923955976,2026-03-14T21:24:55.407504+00:00
osm_923959256,Pune Industrial Site 923959256,works,18.6826687,74.1094847,Pune,Maharashtra,India,overpass,923959256,2026-03-14T21:24:55.407504+00:00
osm_923959257,Pune Industrial Site 923959257,industrial,18.6944592,74.0889269,Pune,Maharashtra,India,overpass,923959257,2026-03-14T21:24:55.407504+00:00
osm_923959258,Pune Industrial Site 923959258,industrial,18.6998988,74.0828196,Pune,Maharashtra,India,overpass,923959258,2026-03-14T21:24:55.407504+00:00
osm_923959259,Pune Industrial Site 923959259,industrial,18.6947247,74.0752783,Pune,Maharashtra,India,overpass,923959259,2026-03-14T21:24:55.407504+00:00
osm_923959260,Pune Industrial Site 923959260,industrial,18.6936322,74.0768382,Pune,Maharashtra,India,overpass,923959260,2026-03-14T21:24:55.407504+00:00
osm_923959261,Pune Industrial Site 923959261,industrial,18.6607165,74.0506062,Pune,Maharashtra,India,overpass,923959261,2026-03-14T21:24:55.407504+00:00
osm_923959262,Pune Industrial Site 923959262,industrial,18.6594626,74.051258,Pune,Maharashtra,India,overpass,923959262,2026-03-14T21:24:55.407504+00:00
osm_923959263,Pune Industrial Site 923959263,industrial,18.6586112,74.0534467,Pune,Maharashtra,India,overpass,923959263,2026-03-14T21:24:55.407504+00:00
osm_923959264,Pune Industrial Site 923959264,industrial,18.5123269,74.186216,Pune,Maharashtra,India,overpass,923959264,2026-03-14T21:24:55.407504+00:00
osm_923959265,Pune Industrial Site 923959265,industrial,18.5151336,74.1808436,Pune,Maharashtra,India,overpass,923959265,2026-03-14T21:24:55.407504+00:00
osm_923959267,Pune Industrial Site 923959267,industrial,18.5186968,74.1852343,Pune,Maharashtra,India,overpass,923959267,2026-03-14T21:24:55.407504+00:00
osm_923959271,Pune Industrial Site 923959271,industrial,18.4904356,74.0313721,Pune,Maharashtra,India,overpass,923959271,2026-03-14T21:24:55.407504+00:00
osm_923959272,Pune Industrial Site 923959272,works,18.4947917,74.0156248,Pune,Maharashtra,India,overpass,923959272,2026-03-14T21:24:55.407504+00:00
osm_923959273,Pune Industrial Site 923959273,industrial,18.4921793,74.0151273,Pune,Maharashtra,India,overpass,923959273,2026-03-14T21:24:55.407504+00:00
osm_923959274,Pune Industrial Site 923959274,industrial,18.4928496,74.0090091,Pune,Maharashtra,India,overpass,923959274,2026-03-14T21:24:55.407504+00:00
osm_925538170,Pune Industrial Site 925538170,industrial,18.6372469,73.7420717,Pune,Maharashtra,India,overpass,925538170,2026-03-14T21:24:55.407504+00:00
osm_944165752,Tata International Vehicle Applications Pvt. Ltd.,works,18.8078818,73.879197,Pune,Maharashtra,India,overpass,944165752,2026-03-14T21:24:55.407504+00:00
osm_944165755,Viscon Rubber,works,18.7958361,73.8804089,Pune,Maharashtra,India,overpass,944165755,2026-03-14T21:24:55.407504+00:00
osm_964818211,Pune Industrial Site 964818211,industrial,18.6397663,73.6830471,Pune,Maharashtra,India,overpass,964818211,2026-03-14T21:24:55.407504+00:00
osm_971322177,Pune Industrial Site 971322177,works,18.6748676,73.9209204,Pune,Maharashtra,India,overpass,971322177,2026-03-14T21:24:55.407504+00:00
osm_971322178,Pune Industrial Site 971322178,works,18.661836,73.9615555,Pune,Maharashtra,India,overpass,971322178,2026-03-14T21:24:55.407504+00:00
osm_971322179,Pune Industrial Site 971322179,works,18.6609882,73.9581177,Pune,Maharashtra,India,overpass,971322179,2026-03-14T21:24:55.407504+00:00
osm_971322180,Pune Industrial Site 971322180,works,18.6613398,73.9573559,Pune,Maharashtra,India,overpass,971322180,2026-03-14T21:24:55.407504+00:00
osm_971322181,Pune Industrial Site 971322181,works,18.661897,73.9563579,Pune,Maharashtra,India,overpass,971322181,2026-03-14T21:24:55.407504+00:00
osm_971322182,Pune Industrial Site 971322182,works,18.6659503,73.923437,Pune,Maharashtra,India,overpass,971322182,2026-03-14T21:24:55.407504+00:00
osm_971322183,Pune Industrial Site 971322183,works,18.6673067,73.9229104,Pune,Maharashtra,India,overpass,971322183,2026-03-14T21:24:55.407504+00:00
osm_971322184,Pune Industrial Site 971322184,works,18.6730463,73.9198154,Pune,Maharashtra,India,overpass,971322184,2026-03-14T21:24:55.407504+00:00
osm_971322185,Pune Industrial Site 971322185,works,18.6738291,73.9211093,Pune,Maharashtra,India,overpass,971322185,2026-03-14T21:24:55.407504+00:00
osm_971322186,Pune Industrial Site 971322186,works,18.668598,73.9200845,Pune,Maharashtra,India,overpass,971322186,2026-03-14T21:24:55.407504+00:00
osm_971322187,Pune Industrial Site 971322187,industrial,18.6936246,73.9145716,Pune,Maharashtra,India,overpass,971322187,2026-03-14T21:24:55.407504+00:00
osm_971322188,Pune Industrial Site 971322188,industrial,18.6923356,73.9132094,Pune,Maharashtra,India,overpass,971322188,2026-03-14T21:24:55.407504+00:00
osm_971322189,Pune Industrial Site 971322189,industrial,18.6934353,73.9139948,Pune,Maharashtra,India,overpass,971322189,2026-03-14T21:24:55.407504+00:00
osm_971322190,Pune Industrial Site 971322190,industrial,18.7009379,73.919355,Pune,Maharashtra,India,overpass,971322190,2026-03-14T21:24:55.407504+00:00
osm_971322193,Pune Industrial Site 971322193,works,18.8181105,73.871896,Pune,Maharashtra,India,overpass,971322193,2026-03-14T21:24:55.407504+00:00
osm_971322194,Pune Industrial Site 971322194,industrial,18.82275,73.8626906,Pune,Maharashtra,India,overpass,971322194,2026-03-14T21:24:55.407504+00:00
osm_971322202,Pune Industrial Site 971322202,industrial,18.8185776,73.9728301,Pune,Maharashtra,India,overpass,971322202,2026-03-14T21:24:55.407504+00:00
osm_971322203,Pune Industrial Site 971322203,industrial,18.8346997,73.9910606,Pune,Maharashtra,India,overpass,971322203,2026-03-14T21:24:55.407504+00:00
osm_971322204,Pune Industrial Site 971322204,industrial,18.8346286,73.9916917,Pune,Maharashtra,India,overpass,971322204,2026-03-14T21:24:55.407504+00:00
osm_971322205,Pune Industrial Site 971322205,industrial,18.834277,73.9907098,Pune,Maharashtra,India,overpass,971322205,2026-03-14T21:24:55.407504+00:00
osm_971322206,Pune Industrial Site 971322206,industrial,18.8373893,73.9934536,Pune,Maharashtra,India,overpass,971322206,2026-03-14T21:24:55.407504+00:00
osm_971322207,Pune Industrial Site 971322207,industrial,18.8363352,73.9912752,Pune,Maharashtra,India,overpass,971322207,2026-03-14T21:24:55.407504+00:00
osm_971322208,Pune Industrial Site 971322208,industrial,18.8355031,73.9978766,Pune,Maharashtra,India,overpass,971322208,2026-03-14T21:24:55.407504+00:00
osm_971322209,Pune Industrial Site 971322209,works,18.6968703,74.0790564,Pune,Maharashtra,India,overpass,971322209,2026-03-14T21:24:55.407504+00:00
osm_971322210,Pune Industrial Site 971322210,works,18.6969186,74.0769535,Pune,Maharashtra,India,overpass,971322210,2026-03-14T21:24:55.407504+00:00
osm_971322211,Pune Industrial Site 971322211,works,18.6970038,74.0821919,Pune,Maharashtra,India,overpass,971322211,2026-03-14T21:24:55.407504+00:00
osm_971322212,Pune Industrial Site 971322212,works,18.6978523,74.081127,Pune,Maharashtra,India,overpass,971322212,2026-03-14T21:24:55.407504+00:00
osm_971322213,Pune Industrial Site 971322213,works,18.6949911,74.0858383,Pune,Maharashtra,India,overpass,971322213,2026-03-14T21:24:55.407504+00:00
osm_971322214,Pune Industrial Site 971322214,works,18.6929653,74.0873578,Pune,Maharashtra,India,overpass,971322214,2026-03-14T21:24:55.407504+00:00
osm_971322215,Pune Industrial Site 971322215,works,18.6572457,74.0791565,Pune,Maharashtra,India,overpass,971322215,2026-03-14T21:24:55.407504+00:00
osm_971322216,Pune Industrial Site 971322216,works,18.6667049,74.0909198,Pune,Maharashtra,India,overpass,971322216,2026-03-14T21:24:55.407504+00:00
osm_971322217,Pune Industrial Site 971322217,works,18.6722982,74.088884,Pune,Maharashtra,India,overpass,971322217,2026-03-14T21:24:55.407504+00:00
osm_971322218,Pune Industrial Site 971322218,works,18.67189,74.0882,Pune,Maharashtra,India,overpass,971322218,2026-03-14T21:24:55.407504+00:00
osm_971322219,Pune Industrial Site 971322219,works,18.6651687,74.0929811,Pune,Maharashtra,India,overpass,971322219,2026-03-14T21:24:55.407504+00:00
osm_971322220,Pune Industrial Site 971322220,works,18.6700836,74.0897772,Pune,Maharashtra,India,overpass,971322220,2026-03-14T21:24:55.407504+00:00
osm_971322221,Pune Industrial Site 971322221,works,18.6699982,74.0938662,Pune,Maharashtra,India,overpass,971322221,2026-03-14T21:24:55.407504+00:00
osm_971322222,Pune Industrial Site 971322222,works,18.6828047,74.1117579,Pune,Maharashtra,India,overpass,971322222,2026-03-14T21:24:55.407504+00:00
osm_971322223,Pune Industrial Site 971322223,works,18.6846048,74.1129354,Pune,Maharashtra,India,overpass,971322223,2026-03-14T21:24:55.407504+00:00
osm_971322224,Pune Industrial Site 971322224,works,18.6849186,74.1120435,Pune,Maharashtra,India,overpass,971322224,2026-03-14T21:24:55.407504+00:00
osm_971322225,Pune Industrial Site 971322225,industrial,18.6870656,74.1122493,Pune,Maharashtra,India,overpass,971322225,2026-03-14T21:24:55.407504+00:00
osm_971322226,Pune Industrial Site 971322226,industrial,18.6865921,74.1141665,Pune,Maharashtra,India,overpass,971322226,2026-03-14T21:24:55.407504+00:00
osm_971322227,Pune Industrial Site 971322227,industrial,18.6875501,74.1096093,Pune,Maharashtra,India,overpass,971322227,2026-03-14T21:24:55.407504+00:00
osm_971322228,Pune Industrial Site 971322228,industrial,18.6876526,74.1102718,Pune,Maharashtra,India,overpass,971322228,2026-03-14T21:24:55.407504+00:00
osm_971322229,Pune Industrial Site 971322229,works,18.7681201,74.2623263,Pune,Maharashtra,India,overpass,971322229,2026-03-14T21:24:55.407504+00:00
osm_971322230,Pune Industrial Site 971322230,industrial,18.7845767,74.2569968,Pune,Maharashtra,India,overpass,971322230,2026-03-14T21:24:55.407504+00:00
osm_971322231,Pune Industrial Site 971322231,industrial,18.7229266,74.1940628,Pune,Maharashtra,India,overpass,971322231,2026-03-14T21:24:55.407504+00:00
osm_971322232,Pune Industrial Site 971322232,works,18.7194725,74.1973468,Pune,Maharashtra,India,overpass,971322232,2026-03-14T21:24:55.407504+00:00
osm_971322233,Pune Industrial Site 971322233,works,18.7191529,74.1963403,Pune,Maharashtra,India,overpass,971322233,2026-03-14T21:24:55.407504+00:00
osm_971322234,Pune Industrial Site 971322234,industrial,18.7213266,74.1966895,Pune,Maharashtra,India,overpass,971322234,2026-03-14T21:24:55.407504+00:00
osm_971322235,Pune Industrial Site 971322235,industrial,18.7193702,74.1950486,Pune,Maharashtra,India,overpass,971322235,2026-03-14T21:24:55.407504+00:00
osm_971322236,Pune Industrial Site 971322236,industrial,18.7224339,74.1984501,Pune,Maharashtra,India,overpass,971322236,2026-03-14T21:24:55.407504+00:00
osm_971322237,Pune Industrial Site 971322237,industrial,18.7233146,74.1962573,Pune,Maharashtra,India,overpass,971322237,2026-03-14T21:24:55.407504+00:00
osm_971322238,Pune Industrial Site 971322238,industrial,18.7178607,74.194268,Pune,Maharashtra,India,overpass,971322238,2026-03-14T21:24:55.407504+00:00
osm_971322239,Pune Industrial Site 971322239,industrial,18.7185268,74.1904064,Pune,Maharashtra,India,overpass,971322239,2026-03-14T21:24:55.407504+00:00
osm_971322240,Pune Industrial Site 971322240,industrial,18.7192343,74.1907825,Pune,Maharashtra,India,overpass,971322240,2026-03-14T21:24:55.407504+00:00
osm_971322246,Pune Industrial Site 971322246,industrial,18.7673476,74.2434691,Pune,Maharashtra,India,overpass,971322246,2026-03-14T21:24:55.407504+00:00
osm_971322247,Pune Industrial Site 971322247,industrial,18.7827335,74.2584583,Pune,Maharashtra,India,overpass,971322247,2026-03-14T21:24:55.407504+00:00
osm_971322248,Pune Industrial Site 971322248,works,18.7782648,74.2611064,Pune,Maharashtra,India,overpass,971322248,2026-03-14T21:24:55.407504+00:00
osm_971322249,Pune Industrial Site 971322249,works,18.7713041,74.2636092,Pune,Maharashtra,India,overpass,971322249,2026-03-14T21:24:55.407504+00:00
osm_971322250,Pune Industrial Site 971322250,works,18.7695675,74.2646347,Pune,Maharashtra,India,overpass,971322250,2026-03-14T21:24:55.407504+00:00
osm_971322251,Pune Industrial Site 971322251,works,18.7819242,74.2701632,Pune,Maharashtra,India,overpass,971322251,2026-03-14T21:24:55.407504+00:00
osm_971322252,Pune Industrial Site 971322252,works,18.78284,74.2696665,Pune,Maharashtra,India,overpass,971322252,2026-03-14T21:24:55.407504+00:00
osm_971322253,Pune Industrial Site 971322253,works,18.7838012,74.2691712,Pune,Maharashtra,India,overpass,971322253,2026-03-14T21:24:55.407504+00:00
osm_971322254,Pune Industrial Site 971322254,works,18.7859018,74.2692122,Pune,Maharashtra,India,overpass,971322254,2026-03-14T21:24:55.407504+00:00
osm_971322255,Pune Industrial Site 971322255,works,18.7866002,74.2706149,Pune,Maharashtra,India,overpass,971322255,2026-03-14T21:24:55.407504+00:00
osm_971322256,Pune Industrial Site 971322256,works,18.7784065,74.2678168,Pune,Maharashtra,India,overpass,971322256,2026-03-14T21:24:55.407504+00:00
osm_971322257,Pune Industrial Site 971322257,works,18.7761662,74.2676211,Pune,Maharashtra,India,overpass,971322257,2026-03-14T21:24:55.407504+00:00
osm_971322258,Pune Industrial Site 971322258,works,18.7794573,74.271065,Pune,Maharashtra,India,overpass,971322258,2026-03-14T21:24:55.407504+00:00
osm_971322259,Pune Industrial Site 971322259,industrial,18.7826157,74.2565335,Pune,Maharashtra,India,overpass,971322259,2026-03-14T21:24:55.407504+00:00
osm_971322260,Pune Industrial Site 971322260,industrial,18.7838555,74.2599151,Pune,Maharashtra,India,overpass,971322260,2026-03-14T21:24:55.407504+00:00
osm_971322263,Pune Industrial Site 971322263,industrial,18.8039939,74.3116455,Pune,Maharashtra,India,overpass,971322263,2026-03-14T21:24:55.407504+00:00
osm_971325204,Pune Industrial Site 971325204,industrial,18.6349348,74.0325267,Pune,Maharashtra,India,overpass,971325204,2026-03-14T21:24:55.407504+00:00
osm_971325205,Pune Industrial Site 971325205,industrial,18.6303033,74.0319662,Pune,Maharashtra,India,overpass,971325205,2026-03-14T21:24:55.407504+00:00
osm_971325206,Pune Industrial Site 971325206,industrial,18.6445375,74.0659302,Pune,Maharashtra,India,overpass,971325206,2026-03-14T21:24:55.407504+00:00
osm_971325208,Pune Industrial Site 971325208,industrial,18.7751046,73.6642743,Pune,Maharashtra,India,overpass,971325208,2026-03-14T21:24:55.407504+00:00
osm_971325209,Pune Industrial Site 971325209,works,18.7832813,73.6965642,Pune,Maharashtra,India,overpass,971325209,2026-03-14T21:24:55.407504+00:00
osm_971325210,Pune Industrial Site 971325210,works,18.780382,73.6947513,Pune,Maharashtra,India,overpass,971325210,2026-03-14T21:24:55.407504+00:00
osm_971325211,Pune Industrial Site 971325211,works,18.7899461,73.6958576,Pune,Maharashtra,India,overpass,971325211,2026-03-14T21:24:55.407504+00:00
osm_971325212,Pune Industrial Site 971325212,works,18.7898274,73.6952321,Pune,Maharashtra,India,overpass,971325212,2026-03-14T21:24:55.407504+00:00
osm_971325213,Pune Industrial Site 971325213,works,18.7875217,73.6953386,Pune,Maharashtra,India,overpass,971325213,2026-03-14T21:24:55.407504+00:00
osm_971325214,Pune Industrial Site 971325214,works,18.7819233,73.697099,Pune,Maharashtra,India,overpass,971325214,2026-03-14T21:24:55.407504+00:00
osm_971326591,Pune Industrial Site 971326591,industrial,18.4863986,74.1740977,Pune,Maharashtra,India,overpass,971326591,2026-03-14T21:24:55.407504+00:00
osm_971326592,Pune Industrial Site 971326592,industrial,18.5140125,74.1866586,Pune,Maharashtra,India,overpass,971326592,2026-03-14T21:24:55.407504+00:00
osm_971331929,Pune Industrial Site 971331929,industrial,18.5073493,74.182485,Pune,Maharashtra,India,overpass,971331929,2026-03-14T21:24:55.407504+00:00
osm_971331930,Pune Industrial Site 971331930,industrial,18.5124617,74.1848159,Pune,Maharashtra,India,overpass,971331930,2026-03-14T21:24:55.407504+00:00
osm_971331931,Pune Industrial Site 971331931,industrial,18.5171415,74.1802048,Pune,Maharashtra,India,overpass,971331931,2026-03-14T21:24:55.407504+00:00
osm_971331932,Pune Industrial Site 971331932,industrial,18.5184895,74.1823054,Pune,Maharashtra,India,overpass,971331932,2026-03-14T21:24:55.407504+00:00
osm_971331933,Pune Industrial Site 971331933,industrial,18.5184374,74.1813827,Pune,Maharashtra,India,overpass,971331933,2026-03-14T21:24:55.407504+00:00
osm_971353606,Pune Industrial Site 971353606,works,18.5218143,73.9153519,Pune,Maharashtra,India,overpass,971353606,2026-03-14T21:24:55.407504+00:00
osm_971353607,Pune Industrial Site 971353607,works,18.5209146,73.9135811,Pune,Maharashtra,India,overpass,971353607,2026-03-14T21:24:55.407504+00:00
osm_971353608,Pune Industrial Site 971353608,works,18.5277313,73.9110108,Pune,Maharashtra,India,overpass,971353608,2026-03-14T21:24:55.407504+00:00
osm_971353609,Pune Industrial Site 971353609,works,18.5260269,73.9109871,Pune,Maharashtra,India,overpass,971353609,2026-03-14T21:24:55.407504+00:00
osm_971353610,Pune Industrial Site 971353610,works,18.5255098,73.9135724,Pune,Maharashtra,India,overpass,971353610,2026-03-14T21:24:55.407504+00:00
osm_971353611,Pune Industrial Site 971353611,works,18.5217394,73.9121708,Pune,Maharashtra,India,overpass,971353611,2026-03-14T21:24:55.407504+00:00
osm_971353613,Pune Industrial Site 971353613,industrial,18.6122757,74.0155524,Pune,Maharashtra,India,overpass,971353613,2026-03-14T21:24:55.407504+00:00
osm_971353614,Pune Industrial Site 971353614,industrial,18.5958664,74.0121796,Pune,Maharashtra,India,overpass,971353614,2026-03-14T21:24:55.407504+00:00
osm_971353615,Pune Industrial Site 971353615,industrial,18.5729779,74.0087382,Pune,Maharashtra,India,overpass,971353615,2026-03-14T21:24:55.407504+00:00
osm_971353616,Pune Industrial Site 971353616,works,18.5757086,74.0149756,Pune,Maharashtra,India,overpass,971353616,2026-03-14T21:24:55.407504+00:00
osm_971353617,Pune Industrial Site 971353617,works,18.5760103,74.0123095,Pune,Maharashtra,India,overpass,971353617,2026-03-14T21:24:55.407504+00:00
osm_971353619,Pune Industrial Site 971353619,works,18.5793393,74.013627,Pune,Maharashtra,India,overpass,971353619,2026-03-14T21:24:55.407504+00:00
osm_971353621,Pune Industrial Site 971353621,industrial,18.5775086,74.0135327,Pune,Maharashtra,India,overpass,971353621,2026-03-14T21:24:55.407504+00:00
osm_971353625,Pune Industrial Site 971353625,industrial,18.5874697,74.0914992,Pune,Maharashtra,India,overpass,971353625,2026-03-14T21:24:55.407504+00:00
osm_971353626,Pune Industrial Site 971353626,industrial,18.543659,74.1751103,Pune,Maharashtra,India,overpass,971353626,2026-03-14T21:24:55.407504+00:00
osm_971353627,Pune Industrial Site 971353627,industrial,18.5164306,74.1978059,Pune,Maharashtra,India,overpass,971353627,2026-03-14T21:24:55.407504+00:00
osm_981035049,Pune Industrial Site 981035049,industrial,18.6433632,74.0205824,Pune,Maharashtra,India,overpass,981035049,2026-03-14T21:24:55.407504+00:00
osm_981035050,Pune Industrial Site 981035050,industrial,18.6450969,74.0207805,Pune,Maharashtra,India,overpass,981035050,2026-03-14T21:24:55.407504+00:00
osm_981035051,Pune Industrial Site 981035051,industrial,18.6456611,74.0214815,Pune,Maharashtra,India,overpass,981035051,2026-03-14T21:24:55.407504+00:00
osm_981035052,Pune Industrial Site 981035052,industrial,18.6406718,74.0201386,Pune,Maharashtra,India,overpass,981035052,2026-03-14T21:24:55.407504+00:00
osm_981037139,Pune Industrial Site 981037139,industrial,18.3125904,73.8672832,Pune,Maharashtra,India,overpass,981037139,2026-03-14T21:24:55.407504+00:00
osm_981037140,Pune Industrial Site 981037140,industrial,18.3282297,73.8506057,Pune,Maharashtra,India,overpass,981037140,2026-03-14T21:24:55.407504+00:00
osm_981037141,Pune Industrial Site 981037141,industrial,18.3691264,73.8522812,Pune,Maharashtra,India,overpass,981037141,2026-03-14T21:24:55.407504+00:00
osm_981038168,Pune Industrial Site 981038168,industrial,18.4458951,73.9653042,Pune,Maharashtra,India,overpass,981038168,2026-03-14T21:24:55.407504+00:00
osm_981219080,Pune Industrial Site 981219080,industrial,18.4142227,74.005761,Pune,Maharashtra,India,overpass,981219080,2026-03-14T21:24:55.407504+00:00
osm_983176614,Tata International Vehicle Applications Pvt. Ltd.,works,18.7387946,73.8143128,Pune,Maharashtra,India,overpass,983176614,2026-03-14T21:24:55.407504+00:00
osm_983176615,Mahindra Logistics Ltd,industrial,18.7377703,73.8097626,Pune,Maharashtra,India,overpass,983176615,2026-03-14T21:24:55.407504+00:00
osm_984204844,Volkswagen Group Tools Library,works,18.7501029,73.8329993,Pune,Maharashtra,India,overpass,984204844,2026-03-14T21:24:55.407504+00:00
osm_984204846,Sujan Cooper Standard AVS Pvt. Ltd.,works,18.7545511,73.8279539,Pune,Maharashtra,India,overpass,984204846,2026-03-14T21:24:55.407504+00:00
osm_984204849,Precitek Industries,works,18.7534866,73.8284477,Pune,Maharashtra,India,overpass,984204849,2026-03-14T21:24:55.407504+00:00
osm_984204850,Ascent Castings Technologies,works,18.7517754,73.8301287,Pune,Maharashtra,India,overpass,984204850,2026-03-14T21:24:55.407504+00:00
osm_984204851,AIEMDET Engineerings Pvt Ltd,works,18.7517382,73.8307708,Pune,Maharashtra,India,overpass,984204851,2026-03-14T21:24:55.407504+00:00
osm_984204852,Grupo Antolin-Chakan,works,18.751748,73.8318028,Pune,Maharashtra,India,overpass,984204852,2026-03-14T21:24:55.407504+00:00
osm_984204853,L&L Products India Pvt. Ltd.,works,18.7401469,73.8326445,Pune,Maharashtra,India,overpass,984204853,2026-03-14T21:24:55.407504+00:00
osm_984204854,STIHL INDIA PRIVATE LIMITED,works,18.7489089,73.8400927,Pune,Maharashtra,India,overpass,984204854,2026-03-14T21:24:55.407504+00:00
osm_984204855,INTORQ INDIA PRIVATE LIMITED,works,18.7484629,73.8414234,Pune,Maharashtra,India,overpass,984204855,2026-03-14T21:24:55.407504+00:00
osm_984204859,DIAM DISPLAY INDIA PVT. LTD.,works,18.7405043,73.8149968,Pune,Maharashtra,India,overpass,984204859,2026-03-14T21:24:55.407504+00:00
osm_984204860,Victory Precisions Pvt Ltd,works,18.7400918,73.8084923,Pune,Maharashtra,India,overpass,984204860,2026-03-14T21:24:55.407504+00:00
osm_994644799,Industrial Shade,industrial,18.4771448,73.8328542,Pune,Maharashtra,India,overpass,994644799,2026-03-14T21:24:55.407504+00:00
osm_994644804,Pune Industrial Site 994644804,industrial,18.4777493,73.8322871,Pune,Maharashtra,India,overpass,994644804,2026-03-14T21:24:55.407504+00:00
osm_994644837,Pune Industrial Site 994644837,industrial,18.5013801,73.7517629,Pune,Maharashtra,India,overpass,994644837,2026-03-14T21:24:55.407504+00:00
osm_999353825,Shirsuphal,industrial,18.3153724,74.5685132,Pune,Maharashtra,India,overpass,999353825,2026-03-14T21:24:55.407504+00:00
osm_1002375263,Pune Industrial Site 1002375263,industrial,18.0902202,74.9567959,Pune,Maharashtra,India,overpass,1002375263,2026-03-14T21:24:55.407504+00:00
osm_1002709427,Pune Industrial Site 1002709427,industrial,18.3117917,74.5998682,Pune,Maharashtra,India,overpass,1002709427,2026-03-14T21:24:55.407504+00:00
osm_1003080718,Pune Industrial Site 1003080718,industrial,18.4824633,74.2134726,Pune,Maharashtra,India,overpass,1003080718,2026-03-14T21:24:55.407504+00:00
osm_1056817770,Reliance Gas Station,works,18.7925516,73.8622251,Pune,Maharashtra,India,overpass,1056817770,2026-03-14T21:24:55.407504+00:00
osm_1070595839,Baner Electric Bus Depot,depot,18.5662408,73.7685219,Pune,Maharashtra,India,overpass,1070595839,2026-03-14T21:24:55.407504+00:00
osm_1084976951,Industrial Area,factory,18.4517109,73.9713233,Pune,Maharashtra,India,overpass,1084976951,2026-03-14T21:24:55.407504+00:00
osm_1103135630,Pune Industrial Site 1103135630,industrial,18.510393,73.7714529,Pune,Maharashtra,India,overpass,1103135630,2026-03-14T21:24:55.407504+00:00
osm_1103437781,Vanaz Depot,depot,18.5095244,73.8001034,Pune,Maharashtra,India,overpass,1103437781,2026-03-14T21:24:55.407504+00:00
osm_1123878678,BHEL,industrial,18.5793619,73.7988608,Pune,Maharashtra,India,overpass,1123878678,2026-03-14T21:24:55.407504+00:00
osm_1126614518,PMPML Bus Depot,bus_depot,18.5342885,73.8481978,Pune,Maharashtra,India,overpass,1126614518,2026-03-14T21:24:55.407504+00:00
osm_1128006670,Tata Motors,industrial,18.6379967,73.7860502,Pune,Maharashtra,India,overpass,1128006670,2026-03-14T21:24:55.407504+00:00
osm_1130573700,Pune Industrial Site 1130573700,works,18.7416532,73.8118059,Pune,Maharashtra,India,overpass,1130573700,2026-03-14T21:24:55.407504+00:00
osm_1130573701,Pune Industrial Site 1130573701,works,18.7419651,73.8126188,Pune,Maharashtra,India,overpass,1130573701,2026-03-14T21:24:55.407504+00:00
osm_1130573702,Pune Industrial Site 1130573702,works,18.7424741,73.8133145,Pune,Maharashtra,India,overpass,1130573702,2026-03-14T21:24:55.407504+00:00
osm_1130573703,Pune Industrial Site 1130573703,works,18.7422369,73.8138952,Pune,Maharashtra,India,overpass,1130573703,2026-03-14T21:24:55.407504+00:00
osm_1130573704,Pune Industrial Site 1130573704,works,18.7433994,73.8083841,Pune,Maharashtra,India,overpass,1130573704,2026-03-14T21:24:55.407504+00:00
osm_1130573705,Pune Industrial Site 1130573705,works,18.7429148,73.807272,Pune,Maharashtra,India,overpass,1130573705,2026-03-14T21:24:55.407504+00:00
osm_1130573706,Pune Industrial Site 1130573706,works,18.7436932,73.8073691,Pune,Maharashtra,India,overpass,1130573706,2026-03-14T21:24:55.407504+00:00
